id,origin_code,destination_code,airline_code,flight_number,cabin_class,price,currency,departure_date,days_until_dep,day_of_week,month,week_of_year,is_holiday,is_weekend,seats_available,recorded_at,is_live
0ddaff6a-1c91-4e94-a325-d8d2c5646988,BOM,LKO,S5,HIST-000,Economy,4999.00,INR,2024-05-16,14,3,5,20,false,false,50,2024-05-02 00:00:00+00,false
0ddb7983-9139-485f-b1a8-4aa4a0fd6939,JAI,HYD,AI,HIST-000,Economy,8966.00,INR,2023-12-21,14,3,12,51,false,false,50,2023-12-07 00:00:00+00,false
0de2f843-0178-44c6-891a-208809be3b3e,JAI,PAT,6E,HIST-000,Economy,15493.00,INR,2023-08-25,14,4,8,34,false,false,50,2023-08-11 00:00:00+00,false
0dea9ce8-08c9-4300-b29e-fa9b513af95f,DEL,BOM,AI,AI-2678,ECONOMY,12386.70,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:07:11.142984+00,true
0deb8465-8c44-4369-b4f5-182ec7c284c8,IDR,STV,S5,HIST-000,Economy,3686.00,INR,2023-06-18,14,6,6,24,false,true,50,2023-06-04 00:00:00+00,false
0dfee599-de8d-4532-ac23-ee5b1c1acdee,NAG,CCU,G8,HIST-000,Economy,9318.00,INR,2023-03-03,14,4,3,9,false,false,50,2023-02-17 00:00:00+00,false
0e11bf5b-ead6-4e64-a7db-d5d4f7bb757b,RPR,AMD,9I,HIST-000,Economy,11420.00,INR,2025-06-04,14,2,6,23,false,false,50,2025-05-21 00:00:00+00,false
0e167ac3-c011-44c0-bc63-e6a4e99feedc,DEL,IXB,AI,AI-9652,ECONOMY,7214.40,INR,2026-05-20,46,2,5,21,false,false,9,2026-04-04 22:14:08.169077+00,true
0e168a5f-ea70-4ee2-b956-b39593dd62d9,BOM,BLR,AI,AI-2812,ECONOMY,11298.60,INR,2026-05-20,46,2,5,21,false,false,9,2026-04-04 22:08:55.039164+00,true
0e2cd708-219f-4a05-866b-93001ded173f,RPR,BBI,9I,HIST-000,Economy,7174.00,INR,2023-04-22,14,5,4,16,false,true,50,2023-04-08 00:00:00+00,false
0e32024c-0bba-45c6-b2f3-1953f149c8a7,CCU,BOM,QP,HIST-000,Economy,10363.00,INR,2025-11-21,14,4,11,47,false,false,50,2025-11-07 00:00:00+00,false
0e38b46d-a902-44f9-8080-c0f7cb772707,COK,BOM,AI,HIST-000,Economy,6611.00,INR,2025-12-10,14,2,12,50,false,false,50,2025-11-26 00:00:00+00,false
0e3a56bc-ca8a-4715-96f0-ee4e012ee061,DEL,JAI,AI,HIST-000,Economy,6938.00,INR,2024-12-24,14,1,12,52,false,false,50,2024-12-10 00:00:00+00,false
0e43954b-923b-4969-98ff-14f3c8ab7c86,BLR,NAG,S5,HIST-000,Economy,11783.00,INR,2023-05-05,14,4,5,18,false,false,50,2023-04-21 00:00:00+00,false
0e4be847-a64d-4699-b323-06920da8f288,GOI,IDR,G8,HIST-000,Economy,8191.00,INR,2023-12-23,14,5,12,51,false,true,50,2023-12-09 00:00:00+00,false
0e58f4fc-e84c-4d98-968c-83ba75f977f4,BOM,BLR,AI,AI-2632,ECONOMY,11676.60,INR,2026-05-20,46,2,5,21,false,false,9,2026-04-04 22:08:55.2447+00,true
0e5dc4be-38a4-4676-b73b-8dfb041d4c7b,RPR,DEL,2T,HIST-000,Economy,12656.00,INR,2025-11-10,14,0,11,46,false,false,50,2025-10-27 00:00:00+00,false
0e632933-345d-4893-a5e9-255347552eb3,DEL,GAU,QP,HIST-000,Economy,10210.00,INR,2023-12-10,14,6,12,49,false,true,50,2023-11-26 00:00:00+00,false
0e67e652-bcc2-4182-a292-749b5c64a78a,BLR,AMD,G8,HIST-000,Economy,6982.00,INR,2024-05-13,14,0,5,20,false,false,50,2024-04-29 00:00:00+00,false
0e6d5280-810c-4457-8358-319f133bbb26,JAI,BOM,S5,HIST-000,Economy,11648.00,INR,2025-08-15,14,4,8,33,false,false,50,2025-08-01 00:00:00+00,false
0e8661b8-e7c5-4005-bff8-28febb9c8655,BOM,RPR,QP,HIST-000,Economy,8236.00,INR,2023-02-27,14,0,2,9,false,false,50,2023-02-13 00:00:00+00,false
0e888350-2a17-4e8f-abe7-1283c58ec17e,BLR,BOM,QP,HIST-000,Economy,5409.00,INR,2025-08-07,14,3,8,32,false,false,50,2025-07-24 00:00:00+00,false
0e8d82dc-d88e-471b-a3a7-fc9ee9730ece,PNQ,GOI,2T,HIST-000,Economy,12381.00,INR,2023-10-28,14,5,10,43,false,true,50,2023-10-14 00:00:00+00,false
0e9a9f74-f5ef-4d33-9c19-459964c09ab7,BBI,DEL,AI,AI-9469,ECONOMY,13557.60,INR,2026-04-19,15,6,4,16,false,true,9,2026-04-04 22:07:49.941029+00,true
0ea06655-c88c-4890-9361-270953087e46,RPR,JAI,2T,HIST-000,Economy,6328.00,INR,2025-03-21,14,4,3,12,false,false,50,2025-03-07 00:00:00+00,false
0eb7dcd2-b323-4075-b450-72396067f842,COK,GAU,G8,HIST-000,Economy,10235.00,INR,2023-04-24,14,0,4,17,false,false,50,2023-04-10 00:00:00+00,false
0ec0ce4c-91d8-45b1-92b6-f0a7f4d5c96c,GAU,HYD,I5,HIST-000,Economy,11692.00,INR,2024-08-19,14,0,8,34,false,false,50,2024-08-05 00:00:00+00,false
0ec9b9c8-e86f-4d3b-aca9-e4ead0b520fd,IDR,GOI,SG,HIST-000,Economy,16905.00,INR,2023-10-10,14,1,10,41,false,false,50,2023-09-26 00:00:00+00,false
0ede319d-6aae-4600-9626-b187609851da,RPR,PNQ,QP,HIST-000,Economy,9750.00,INR,2023-02-08,14,2,2,6,false,false,50,2023-01-25 00:00:00+00,false
0ee4c090-e29c-4c01-8298-005f7063ba15,STV,BOM,6E,HIST-000,Economy,7518.00,INR,2025-11-16,14,6,11,46,false,true,50,2025-11-02 00:00:00+00,false
0eea3a06-c09f-42df-913c-07f1e7edc688,BBI,PNQ,AI,AI-9800,ECONOMY,13255.20,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:02:10.096887+00,true
0eea5839-dcd0-4049-a3de-c6b20e214aa8,DEL,PNQ,AI,AI-1740,ECONOMY,12859.20,INR,2026-04-07,3,1,4,15,false,false,9,2026-04-04 22:06:40.607342+00,true
0eec23cc-0bd0-4dcf-87ed-abbf7021825c,MAA,RPR,AI,HIST-000,Economy,8810.00,INR,2024-09-01,14,6,9,35,false,true,50,2024-08-18 00:00:00+00,false
0ef2d1fb-552e-4d0a-9fc6-261e894c08bd,AMD,NAG,9I,HIST-000,Economy,12491.00,INR,2023-08-04,14,4,8,31,false,false,50,2023-07-21 00:00:00+00,false
0efb7836-980d-456e-a3a7-df62e4911b5a,VNS,PNQ,2T,HIST-000,Economy,13852.00,INR,2025-10-23,14,3,10,43,false,false,50,2025-10-09 00:00:00+00,false
0f02d29f-ddbb-4221-a14f-ea5dee00ab90,BBI,LKO,AI,HIST-000,Economy,4389.00,INR,2024-01-02,14,1,1,1,false,false,50,2023-12-19 00:00:00+00,false
0f110110-0d21-4762-8a5a-7cef4076fd61,AMD,COK,QP,HIST-000,Economy,10679.00,INR,2025-08-09,14,5,8,32,false,true,50,2025-07-26 00:00:00+00,false
0f214cd8-0645-4486-857c-8df6104b9437,STV,COK,QP,HIST-000,Economy,10532.00,INR,2025-01-05,14,6,1,1,false,true,50,2024-12-22 00:00:00+00,false
0f22202b-100e-4363-9868-07289be34a7f,BBI,STV,SG,HIST-000,Economy,7390.00,INR,2025-11-18,14,1,11,47,false,false,50,2025-11-04 00:00:00+00,false
0f233bf8-94ab-44d2-b0f5-734a81156c35,VNS,DEL,QP,HIST-000,Economy,4995.00,INR,2023-04-17,14,0,4,16,false,false,50,2023-04-03 00:00:00+00,false
0f3663fb-9076-4473-a5c1-0f140df16d7e,MAA,BLR,G8,HIST-000,Economy,12053.00,INR,2023-06-26,14,0,6,26,false,false,50,2023-06-12 00:00:00+00,false
0f3bc042-a0c9-4335-bcf2-6dba642791a3,NAG,MAA,9I,HIST-000,Economy,14987.00,INR,2024-10-06,14,6,10,40,false,true,50,2024-09-22 00:00:00+00,false
0f5761f2-a5f6-4ef5-a5da-4dc7a80a0c8e,BOM,JAI,G8,HIST-000,Economy,6652.00,INR,2023-10-18,14,2,10,42,false,false,50,2023-10-04 00:00:00+00,false
0f635f45-446c-49e0-9747-62c53c6d92a8,COK,PNQ,AI,AI-9912,ECONOMY,10598.40,INR,2026-04-07,3,1,4,15,false,false,9,2026-04-04 22:15:57.212554+00,true
0f795e74-cd3c-4073-8470-5336d8e72876,GAU,NAG,9I,HIST-000,Economy,7134.00,INR,2025-04-27,14,6,4,17,false,true,50,2025-04-13 00:00:00+00,false
0f7bf88d-ab26-4589-85fc-0d41bcb175a1,PNQ,BBI,9I,HIST-000,Economy,7613.00,INR,2024-06-17,14,0,6,25,false,false,50,2024-06-03 00:00:00+00,false
0f81e504-7679-4c84-97fc-38ee3468ad94,COK,BLR,AI,AI-9450,ECONOMY,10787.40,INR,2026-04-07,3,1,4,15,false,false,9,2026-04-04 22:15:57.407821+00,true
0f98bd0e-34ab-435e-8aae-71ef02b0bb03,BBI,LKO,2T,HIST-000,Economy,13467.00,INR,2025-03-15,14,5,3,11,false,true,50,2025-03-01 00:00:00+00,false
0f9cd7de-1363-41bf-a03b-471bc847c00d,NAG,AMD,9I,HIST-000,Economy,14631.00,INR,2024-12-15,14,6,12,50,false,true,50,2024-12-01 00:00:00+00,false
0faffe26-0713-4377-84a0-dc5680a5d905,COK,BLR,AI,AI-9452,ECONOMY,11732.40,INR,2026-05-20,46,2,5,21,false,false,9,2026-04-04 22:16:37.675788+00,true
0fb45b57-a3c6-4638-8375-112dff68055c,GAU,NAG,QP,HIST-000,Economy,8269.00,INR,2023-01-27,14,4,1,4,false,false,50,2023-01-13 00:00:00+00,false
0fc3b426-c576-446e-a410-a5e535390b65,DEL,BLR,AI,AI-2809,ECONOMY,7726.50,INR,2026-04-07,3,1,4,15,false,false,9,2026-04-04 22:10:54.151224+00,true
0fd27732-d18e-44ec-93c3-cf351a62bb8d,JAI,COK,9I,HIST-000,Economy,6549.00,INR,2025-05-22,14,3,5,21,false,false,50,2025-05-08 00:00:00+00,false
0fd73cb1-5f2c-48ac-a29d-b5b2d955c6ff,BLR,DEL,AI,AI-9400,ECONOMY,7821.00,INR,2026-04-19,15,6,4,16,false,true,9,2026-04-04 22:12:04.676361+00,true
0fd92f02-d795-4ac5-a3f3-f1364dca64b2,BLR,DEL,AI,AI-2414,ECONOMY,8010.00,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:12:17.623204+00,true
0fda237e-f1a7-442b-a372-e84983008088,IDR,VNS,G8,HIST-000,Economy,8853.00,INR,2024-11-17,14,6,11,46,false,true,50,2024-11-03 00:00:00+00,false
0fec23d9-579d-42e5-a51c-ea62129cc4ad,BOM,COK,I5,HIST-000,Economy,13935.00,INR,2023-09-25,14,0,9,39,false,false,50,2023-09-11 00:00:00+00,false
0fec3c94-8092-42e6-89f5-78b9737fe986,PNQ,AMD,I5,HIST-000,Economy,10300.00,INR,2025-12-02,14,1,12,49,false,false,50,2025-11-18 00:00:00+00,false
0ff56717-fb76-408a-bcd4-95741173a7b7,BOM,DEL,AI,AI-2952,ECONOMY,6977.70,INR,2026-05-20,46,2,5,21,false,false,9,2026-04-04 22:10:43.031793+00,true
0ff7162f-551d-4b01-b28d-4f6bb2197325,STV,COK,9I,HIST-000,Economy,14125.00,INR,2023-10-12,14,3,10,41,false,false,50,2023-09-28 00:00:00+00,false
0ff8f439-751a-4a8a-b606-208028b909e0,DEL,HYD,S5,HIST-000,Economy,11962.00,INR,2023-02-26,14,6,2,8,false,true,50,2023-02-12 00:00:00+00,false
10092fc5-2157-4716-8b35-2cd4a14d5d1f,COK,PNQ,AI,AI-9912,ECONOMY,10598.40,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:16:26.264164+00,true
100ba1e2-0767-4544-9d8d-c2cf1a4350d2,VNS,HYD,SG,HIST-000,Economy,5342.00,INR,2024-12-27,14,4,12,52,false,false,50,2024-12-13 00:00:00+00,false
100db747-1fd8-4d75-9147-dff26d89a7a4,GAU,VNS,QP,HIST-000,Economy,7522.00,INR,2023-04-18,14,1,4,16,false,false,50,2023-04-04 00:00:00+00,false
1021d34d-b8c7-4fd1-8116-80063947bc5e,LKO,STV,9I,HIST-000,Economy,6919.00,INR,2024-01-17,14,2,1,3,false,false,50,2024-01-03 00:00:00+00,false
10302eea-7491-4ce8-bb80-10fa5e45e105,STV,AMD,6E,HIST-000,Economy,3909.00,INR,2024-04-26,14,4,4,17,false,false,50,2024-04-12 00:00:00+00,false
1030bfb9-1ac1-40fd-bcdf-924c24aab3ee,BBI,BLR,6E,HIST-000,Economy,7838.00,INR,2025-09-25,14,3,9,39,false,false,50,2025-09-11 00:00:00+00,false
103bb1a1-1a00-427f-ae46-e5fa6786da98,BBI,BLR,AI,AI-9445,ECONOMY,12648.60,INR,2026-04-07,3,1,4,15,false,false,9,2026-04-04 22:01:28.30055+00,true
1044ab60-be28-4581-a49f-fafe78dce090,MAA,NAG,6E,HIST-000,Economy,8710.00,INR,2024-10-08,14,1,10,41,false,false,50,2024-09-24 00:00:00+00,false
1045103d-3fa5-4f80-9331-1874177614d0,HYD,STV,AI,HIST-000,Economy,10018.00,INR,2024-05-02,14,3,5,18,false,false,50,2024-04-18 00:00:00+00,false
104dadcd-147b-4d21-a869-aef651d205c4,CCU,JAI,2T,HIST-000,Economy,13203.00,INR,2023-03-01,14,2,3,9,false,false,50,2023-02-15 00:00:00+00,false
106d388c-915f-4773-b383-0f8111f4d96e,DEL,BBI,AI,AI-9468,ECONOMY,7687.80,INR,2026-04-12,8,6,4,15,false,true,9,2026-04-04 22:11:01.332426+00,true
107062d3-1cde-484b-8216-b834e71faef3,AMD,COK,SG,HIST-000,Economy,6902.00,INR,2024-04-01,14,0,4,14,false,false,50,2024-03-18 00:00:00+00,false
107ee86d-54ed-4c5e-b213-7a0b0e046bb1,DEL,GAU,9I,HIST-000,Economy,4936.00,INR,2025-07-13,14,6,7,28,false,true,50,2025-06-29 00:00:00+00,false
108a64be-24fb-40d5-8b84-a5ae67857ef1,BBI,LKO,2T,HIST-000,Economy,11949.00,INR,2024-04-18,14,3,4,16,false,false,50,2024-04-04 00:00:00+00,false
108ef720-8c78-4b22-b817-d01cb693c9cb,MAA,GAU,S5,HIST-000,Economy,8288.00,INR,2025-07-18,14,4,7,29,false,false,50,2025-07-04 00:00:00+00,false
1096c547-5151-4a70-977d-f94434c4454c,STV,BLR,2T,HIST-000,Economy,10474.00,INR,2024-08-08,14,3,8,32,false,false,50,2024-07-25 00:00:00+00,false
10ab485b-7a0b-430a-a5ac-143cb8dbaa3e,JAI,BBI,6E,HIST-000,Economy,13828.00,INR,2023-05-01,14,0,5,18,false,false,50,2023-04-17 00:00:00+00,false
10ac8d6c-a223-448d-b3a5-5305f47e821e,CCU,PNQ,9I,HIST-000,Economy,12053.00,INR,2025-12-07,14,6,12,49,false,true,50,2025-11-23 00:00:00+00,false
10af4d2e-77ce-4b47-9918-b7e28372b7ac,PNQ,HYD,I5,HIST-000,Economy,7691.00,INR,2025-09-10,14,2,9,37,false,false,50,2025-08-27 00:00:00+00,false
10b60976-9ca6-43aa-a9a8-d700c6a974c5,MAA,CCU,I5,HIST-000,Economy,9573.00,INR,2025-07-25,14,4,7,30,false,false,50,2025-07-11 00:00:00+00,false
10be4a03-6cf9-49ca-a754-0e4481da530c,DEL,CCU,AI,AI-1791,ECONOMY,8388.00,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:13:56.648857+00,true
10c5a50a-f73d-4bc5-911a-21051fb3ecfe,PAT,NAG,9I,HIST-000,Economy,4758.00,INR,2025-09-20,14,5,9,38,false,true,50,2025-09-06 00:00:00+00,false
10ca803c-72e3-466c-aa19-593cbce0647b,JAI,HYD,2T,HIST-000,Economy,13767.00,INR,2024-01-19,14,4,1,3,false,false,50,2024-01-05 00:00:00+00,false
10ce2adf-9b54-4d3e-95ba-7626f16b52ea,COK,GAU,2T,HIST-000,Economy,8945.00,INR,2024-02-12,14,0,2,7,false,false,50,2024-01-29 00:00:00+00,false
10ef9619-7c87-4a8c-8cfc-81c7c7295e8e,MAA,BOM,9I,HIST-000,Economy,12007.00,INR,2024-03-07,14,3,3,10,false,false,50,2024-02-22 00:00:00+00,false
10efbaf0-6fb3-40b1-b4ae-f15f9563a142,CCU,DEL,AI,AI-1863,ECONOMY,8007.30,INR,2026-04-19,15,6,4,16,false,true,9,2026-04-04 22:12:58.295343+00,true
10f34a85-acc9-410c-bcb2-38d003ea1d53,STV,NAG,9I,HIST-000,Economy,4132.00,INR,2025-03-01,14,5,3,9,false,true,50,2025-02-15 00:00:00+00,false
10f5de15-84c7-4472-9e2e-1729228c2a96,VNS,BBI,S5,HIST-000,Economy,7999.00,INR,2024-04-07,14,6,4,14,false,true,50,2024-03-24 00:00:00+00,false
10fb18f6-4999-4241-93eb-a75662c67c06,RPR,GAU,2T,HIST-000,Economy,8351.00,INR,2025-12-21,14,6,12,51,false,true,50,2025-12-07 00:00:00+00,false
10ff7212-e381-4b11-ab18-9519a5aa9292,RPR,NAG,AI,HIST-000,Economy,7577.00,INR,2023-12-23,14,5,12,51,false,true,50,2023-12-09 00:00:00+00,false
110054c0-e51a-4097-b2f0-dee4c92c7948,BOM,LKO,UK,HIST-000,Economy,13357.00,INR,2023-07-06,14,3,7,27,false,false,50,2023-06-22 00:00:00+00,false
1100a4b6-460f-4261-b4db-d815215e8811,GAU,PAT,QP,HIST-000,Economy,5841.00,INR,2025-01-09,14,3,1,2,false,false,50,2024-12-26 00:00:00+00,false
110b686e-9074-4f60-9a38-d7f1f7ec79da,PNQ,GAU,S5,HIST-000,Economy,6633.00,INR,2024-03-17,14,6,3,11,false,true,50,2024-03-03 00:00:00+00,false
111d5291-9918-41e9-b93c-3560bc526205,COK,DEL,AI,AI-1828,ECONOMY,9718.20,INR,2026-04-19,15,6,4,16,false,true,9,2026-04-04 22:16:14.833465+00,true
1128be60-5e63-44bc-ae6b-ff8e496e6f82,HYD,DEL,S5,HIST-000,Economy,14343.00,INR,2025-10-17,14,4,10,42,false,false,50,2025-10-03 00:00:00+00,false
113ae231-77ec-475c-961a-fc15088c2d91,BLR,VNS,AI,HIST-000,Economy,9158.00,INR,2023-03-27,14,0,3,13,false,false,50,2023-03-13 00:00:00+00,false
114630f4-3c85-4257-84bd-38e9d4c2c56d,PNQ,GAU,9I,HIST-000,Economy,10279.00,INR,2025-03-13,14,3,3,11,false,false,50,2025-02-27 00:00:00+00,false
11569aca-69dd-4c91-afec-8f4506e9cf40,STV,PNQ,6E,HIST-000,Economy,8682.00,INR,2023-10-08,14,6,10,40,false,true,50,2023-09-24 00:00:00+00,false
115d0440-0f62-4882-8816-8f8ebebef560,GOI,MAA,I5,HIST-000,Economy,6993.00,INR,2025-04-08,14,1,4,15,false,false,50,2025-03-25 00:00:00+00,false
116537f7-2151-43ae-b680-b4e3f1d56b7c,CCU,BBI,9I,HIST-000,Economy,7525.00,INR,2025-12-09,14,1,12,50,false,false,50,2025-11-25 00:00:00+00,false
117057e4-fd02-436c-8e90-d63617f80d04,AMD,BBI,9I,HIST-000,Economy,8022.00,INR,2025-07-08,14,1,7,28,false,false,50,2025-06-24 00:00:00+00,false
1172d393-8611-4b01-9de2-bfd8600ae366,VNS,PAT,SG,HIST-000,Economy,13883.00,INR,2024-03-11,14,0,3,11,false,false,50,2024-02-26 00:00:00+00,false
117bacf2-0b79-4083-80cc-861263ea89d7,COK,MAA,AI,HIST-000,Economy,12974.00,INR,2023-01-09,14,0,1,2,false,false,50,2022-12-26 00:00:00+00,false
117ed535-a316-4e9d-9942-1ccab073c364,BLR,PNQ,9I,HIST-000,Economy,11001.00,INR,2023-01-08,14,6,1,1,false,true,50,2022-12-25 00:00:00+00,false
118e0693-2ecd-48c9-98b7-2a23ddd18667,NAG,STV,S5,HIST-000,Economy,7903.00,INR,2025-07-05,14,5,7,27,false,true,50,2025-06-21 00:00:00+00,false
119fc560-947a-474f-b9ad-1bbdc4066850,LKO,PAT,QP,HIST-000,Economy,11341.00,INR,2025-07-12,14,5,7,28,false,true,50,2025-06-28 00:00:00+00,false
11a1cb2c-2a22-4022-922c-4b69b5ed65a6,RPR,STV,SG,HIST-000,Economy,10916.00,INR,2023-10-26,14,3,10,43,false,false,50,2023-10-12 00:00:00+00,false
11acb2d7-c8f5-4010-a528-a6f72de1cae0,BOM,BLR,AI,AI-2812,ECONOMY,11298.60,INR,2026-04-07,3,1,4,15,false,false,9,2026-04-04 22:08:17.484526+00,true
11aebc03-5efa-4a38-9f55-ac7e17096074,IDR,BLR,G8,HIST-000,Economy,5309.00,INR,2024-12-07,14,5,12,49,false,true,50,2024-11-23 00:00:00+00,false
11b238e7-37e1-40ec-9fc9-b2cb16c7537d,AMD,DEL,SG,HIST-000,Economy,3264.00,INR,2025-10-24,14,4,10,43,false,false,50,2025-10-10 00:00:00+00,false
11b2e439-eb55-4be5-b08a-3e88a4b82279,NAG,IDR,AI,HIST-000,Economy,14106.00,INR,2025-05-23,14,4,5,21,false,false,50,2025-05-09 00:00:00+00,false
11bb9072-9165-4d31-869a-1c7b96e3dfd0,HYD,BLR,SG,HIST-000,Economy,12664.00,INR,2024-03-18,14,0,3,12,false,false,50,2024-03-04 00:00:00+00,false
11bd4a34-8f7e-4b4c-a261-6d4bf14ce8a4,BOM,DEL,I5,HIST-000,Economy,12466.00,INR,2025-08-01,14,4,8,31,false,false,50,2025-07-18 00:00:00+00,false
11c13a4a-2c73-455e-858d-3d2ff71c9476,MAA,RPR,G8,HIST-000,Economy,3039.00,INR,2024-05-08,14,2,5,19,false,false,50,2024-04-24 00:00:00+00,false
11c9e9d9-2b42-4f0f-8a4c-74107ced3c80,NAG,COK,G8,HIST-000,Economy,11355.00,INR,2023-12-11,14,0,12,50,false,false,50,2023-11-27 00:00:00+00,false
11d86799-0c8f-49e2-9678-373447bab4bb,GOI,BOM,6E,HIST-000,Economy,3925.00,INR,2024-05-08,14,2,5,19,false,false,50,2024-04-24 00:00:00+00,false
11dd26de-a055-4a88-98e8-b21c86abb67a,DEL,PNQ,AI,AI-1730,ECONOMY,10685.70,INR,2026-05-20,46,2,5,21,false,false,9,2026-04-04 22:17:27.110367+00,true
11ddf16c-3a0e-41df-b10e-4bb235222bb3,PNQ,BBI,QP,HIST-000,Economy,13561.00,INR,2023-07-18,14,1,7,29,false,false,50,2023-07-04 00:00:00+00,false
12049255-0b9c-409b-8565-1f32ae0301bb,CCU,JAI,6E,HIST-000,Economy,12092.00,INR,2025-09-11,14,3,9,37,false,false,50,2025-08-28 00:00:00+00,false
12112e26-f7cb-43fb-8850-c869872f01fc,BOM,PAT,I5,HIST-000,Economy,7828.00,INR,2023-10-28,14,5,10,43,false,true,50,2023-10-14 00:00:00+00,false
12119ea7-2567-4150-b5bd-c8449ec292b6,HYD,IDR,I5,HIST-000,Economy,4174.00,INR,2024-05-05,14,6,5,18,false,true,50,2024-04-21 00:00:00+00,false
12150cc4-8f42-488c-8293-9c78e23b9c65,MAA,BLR,AI,AI-9479,ECONOMY,11492.10,INR,2026-04-19,15,6,4,16,false,true,9,2026-04-04 22:14:40.937706+00,true
12193114-a230-443c-90fa-16c82ac7ed46,NAG,PNQ,AI,HIST-000,Economy,3166.00,INR,2023-02-08,14,2,2,6,false,false,50,2023-01-25 00:00:00+00,false
12315319-bdf9-442b-bb7f-70c40994cd48,MAA,STV,AI,HIST-000,Economy,6506.00,INR,2023-03-27,14,0,3,13,false,false,50,2023-03-13 00:00:00+00,false
1232dfda-2e8d-49ae-96c2-7304bda38bb6,HYD,AMD,S5,HIST-000,Economy,11988.00,INR,2025-10-16,14,3,10,42,false,false,50,2025-10-02 00:00:00+00,false
123a1d07-48fc-44ca-a51a-adf0ce516e86,VNS,HYD,UK,HIST-000,Economy,10827.00,INR,2023-07-21,14,4,7,29,false,false,50,2023-07-07 00:00:00+00,false
123e7ee1-cab4-4fa4-859a-c158f0d5bfaf,JAI,BOM,9I,HIST-000,Economy,8234.00,INR,2025-07-19,14,5,7,29,false,true,50,2025-07-05 00:00:00+00,false
12505697-cc2a-4e4d-9721-c69279856306,AMD,DEL,6E,HIST-000,Economy,7336.00,INR,2024-07-24,14,2,7,30,false,false,50,2024-07-10 00:00:00+00,false
12574ab6-d059-41a0-89a1-d172dfefd157,BOM,IDR,G8,HIST-000,Economy,12698.00,INR,2023-09-11,14,0,9,37,false,false,50,2023-08-28 00:00:00+00,false
125fc29d-8d72-4578-ab83-d857631c5a15,DEL,CCU,AI,AI-2705,ECONOMY,7348.50,INR,2026-05-20,46,2,5,21,false,false,9,2026-04-04 22:14:10.319914+00,true
126860e8-903a-472d-9f2a-008cca8910a7,IDR,BLR,UK,HIST-000,Economy,6407.00,INR,2023-12-16,14,5,12,50,false,true,50,2023-12-02 00:00:00+00,false
12738377-f478-4cec-9c8b-fba69add09bb,GAU,PAT,SG,HIST-000,Economy,8734.00,INR,2025-01-10,14,4,1,2,false,false,50,2024-12-27 00:00:00+00,false
12761781-9700-4f49-867d-5e6814ead658,CCU,LKO,UK,HIST-000,Economy,6465.00,INR,2024-08-08,14,3,8,32,false,false,50,2024-07-25 00:00:00+00,false
127eaba7-52e9-4d60-8517-85f25eaa9103,JAI,DEL,UK,HIST-000,Economy,13993.00,INR,2023-02-19,14,6,2,7,false,true,50,2023-02-05 00:00:00+00,false
128045f9-1ca8-42a1-a350-c704bbacf714,HYD,GAU,6E,HIST-000,Economy,13915.00,INR,2023-09-15,14,4,9,37,false,false,50,2023-09-01 00:00:00+00,false
12808b29-7082-4dae-a7db-c6ed09515a9b,HYD,BOM,9I,HIST-000,Economy,13144.00,INR,2023-06-12,14,0,6,24,false,false,50,2023-05-29 00:00:00+00,false
1283c1bc-d367-41cc-a7d5-754ea251f518,AMD,BOM,UK,HIST-000,Economy,9020.00,INR,2024-05-25,14,5,5,21,false,true,50,2024-05-11 00:00:00+00,false
12876b3c-11e8-4ba5-8a20-710390ad2325,NAG,PNQ,S5,HIST-000,Economy,10017.00,INR,2023-07-16,14,6,7,28,false,true,50,2023-07-02 00:00:00+00,false
128e8625-83c9-4cfd-a415-beb5666e6320,BBI,PAT,9I,HIST-000,Economy,7686.00,INR,2025-12-24,14,2,12,52,false,false,50,2025-12-10 00:00:00+00,false
12a3276d-d8b8-41f6-935b-6f00ac01a434,PAT,LKO,QP,HIST-000,Economy,10520.00,INR,2023-11-23,14,3,11,47,false,false,50,2023-11-09 00:00:00+00,false
12b66f5b-ad0d-4987-b520-d3eccea5c085,BBI,BLR,AI,AI-9445,ECONOMY,12648.60,INR,2026-04-12,8,6,4,15,false,true,9,2026-04-04 22:05:52.072866+00,true
12b816bf-2f52-4086-b82d-8ae90af38c5c,COK,GOI,UK,HIST-000,Economy,10698.00,INR,2025-02-14,14,4,2,7,false,false,50,2025-01-31 00:00:00+00,false
12b826ec-5e6f-4227-a1e8-fb3cf2eead20,HYD,BOM,6E,HIST-000,Economy,3578.00,INR,2025-09-11,14,3,9,37,false,false,50,2025-08-28 00:00:00+00,false
12bc1377-50da-40b6-897f-a30ee46a1143,GOI,NAG,6E,HIST-000,Economy,6649.00,INR,2025-11-07,14,4,11,45,false,false,50,2025-10-24 00:00:00+00,false
12d39090-861e-4371-978d-9fe851978963,MAA,NAG,2T,HIST-000,Economy,8226.00,INR,2023-11-04,14,5,11,44,false,true,50,2023-10-21 00:00:00+00,false
12dcb559-c03a-44bd-88c5-9c99616d3f88,HYD,GOI,UK,HIST-000,Economy,11598.00,INR,2025-06-15,14,6,6,24,false,true,50,2025-06-01 00:00:00+00,false
